KGT-4149-2024,"Santos, J. F.",---,---,Article,---,"Spring drought forecasting in mainland Portugal based on large-scale climatic indices","INGENIERIA DEL AGUA",---,---,10.4995/ia.2015.4109,1134-2196,2015,WBS,empty,empty
B-5840-2011,"Teodoro, A.",---,---,Meeting,---,"An integrated and open source GIS environmental management system for a protected area in the south of Portugal","EARTH RESOURCES AND ENVIRONMENTAL REMOTE SENSING/GIS APPLICATIONS VI",---,---,10.1117/12.2193578,0277-786X,2015,WBS,empty,empty
HJY-1382-2023,"Barros, Joao Paulo",---,---,Meeting,---,"Towards the Use of Place/Transition Net Tools for Analysis of IOPT Models","2014 IEEE 23RD INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS (ISIE)",---,---,undefined,2163-5137,2014,WBS,empty,empty
AAR-5439-2020,"Francisco, A.",---,---,Article,---,"Growth performance, carcass and meat quality of lambs supplemented with increasing levels of a tanniferous bush (<i>Cistus ladanifer</i> L.) and vegetable oils","MEAT SCIENCE",---,---,10.1016/j.meatsci.2014.10.014,0309-1740,2015,WBS,empty,empty
AAZ-5753-2021,"Parreira, M. C.",---,---,Article,---,"Comparison of Methods to Determine the Period Prior to Weed Interference in Bean Plants with Different Types of Growth Habits","PLANTA DANINHA",---,---,10.1590/S0100-83582014000400007,0100-8358,2014,WBS,empty,empty
HJY-1382-2023,"Barros, Joao Paulo",---,---,Meeting,---,"Requirements Specification for Controller Design - from Use Cases to IOPT Net Models","2014 12TH IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",---,---,undefined,1935-4576,2014,WBS,empty,empty
D-1632-2012,"Carvalho, Francisco",---,---,Article,---,"Inference for types and structured families of commutative orthogonal block structures",METRIKA,---,---,10.1007/s00184-014-0506-8,0026-1335,2015,WBS,empty,empty
G-4112-2016,"Palma, Patricia",---,---,Article,---,"Assessment of trace element pollution and its environmental risk to freshwater sediments influenced by anthropogenic contributions: The case study of Alqueva reservoir (Guadiana Basin)",CATENA,---,---,10.1016/j.catena.2015.02.002,0341-8162,2015,WBS,empty,empty
AAY-6262-2021,"Bras, Teresa",---,---,Article,---,"Impact of extraction parameters and concentration by nanofiltration on the recovery of phenolic compounds from <i>Cynara cardunculus</i> var. <i>altilis</i>: Assessment of antioxidant activity","INDUSTRIAL CROPS AND PRODUCTS",---,---,10.1016/j.indcrop.2015.01.005,0926-6690,2015,WBS,empty,empty
G-4112-2016,"Palma, P.",---,---,Article,---,"Occurrence and potential risk of currently used pesticides in sediments of the Alqueva reservoir (Guadiana Basin)","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",---,---,10.1007/s11356-015-4390-1,0944-1344,2015,WBS,empty,empty
A-6034-2018,"Guerreiro, Olinda",---,---,Article,---,"<i>Cistus ladanifer</i> L. Shrub is Rich in Saturated and Branched Chain Fatty Acids and their Concentration Increases in the Mediterranean Dry Season",LIPIDS,---,---,10.1007/s11745-015-4001-4,0024-4201,2015,WBS,empty,empty
K-4766-2019,"Fernandes, Maria C.",---,---,Article,---,"Enzymatic saccharification and bioethanol production from <i>Cynara cardunculus</i> pretreated by steam explosion","BIORESOURCE TECHNOLOGY",---,---,10.1016/j.biortech.2015.03.037,0960-8524,2015,WBS,empty,empty
K-9083-2017,"Alvarenga, Paula",---,---,Article,---,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits <i>versus</i> limiting factors","WASTE MANAGEMENT",---,---,10.1016/j.wasman.2015.01.027,0956-053X,2015,WBS,empty,empty
DGN-1219-2022,"Mateus, G.",---,---,Meeting,---,"Vertebral Metrics: Scapula Evaluation","CONFERENCE ON ELECTRONICS, TELECOMMUNICATIONS AND COMPUTERS - CETC 2013",---,---,10.1016/j.protcy.2014.10.192,2212-0173,2014,WBS,empty,empty
EUG-4471-2022,"Di Lorenzo, Chiara",---,---,Meeting,---,"Beneficial effects of non-alcoholic grape-derived products on human health: A literature review","38TH WORLD CONGRESS OF VINE AND WINE (PART 1)",---,---,10.1051/bioconf/20150504002,2117-4458,2015,WBS,empty,empty
P-6312-2017,"Portela, Maria Manuela",---,---,Article,---,"Drought analysis in southern Paraguay, Brazil and northern Argentina: regionalization, occurrence rate and rainfall thresholds","HYDROLOGY RESEARCH",---,---,10.2166/nh.2014.074,0029-1277,2015,WBS,empty,empty
K-9083-2017,"Alvarenga, Paula",---,---,Correction,---,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors (vol 40, pg 44, 2015)","WASTE MANAGEMENT",---,---,10.1016/j.wasman.2015.07.027,0956-053X,2015,WBS,empty,empty
K-4529-2014,"Marques, Adilson",---,---,Article,---,"Health complaints among adolescents: Associations with more screen-based behaviours and less physical activity","JOURNAL OF ADOLESCENCE",---,---,10.1016/j.adolescence.2015.07.018,0140-1971,2015,WBS,empty,empty
DTV-1835-2022,"Dias, Joao",---,---,Article,---,"Effect of hydrocolloids on low-fat chocolate fillings","JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",---,---,10.1007/s13197-015-1841-0,0022-1155,2015,WBS,empty,empty
DZM-7820-2022,"Ramoa, S.",---,---,Article,---,"STUDY OF AUTUMN-WINTER WEEDS IN PORTUGAL AND ITS ECOLOGICAL PREFERENCES","PLANTA DANINHA",---,---,10.1590/S0100-83582015000300001,0100-8358,2015,WBS,empty,empty
GDO-5070-2022,"Ferro, Miguel D.",---,---,Article,---,"Bioethanol production from steam explosion pretreated and alkali extracted <i>Cistus ladanifer</i> (rockrose)","BIOCHEMICAL ENGINEERING JOURNAL",---,---,10.1016/j.bej.2015.04.009,1369-703X,2015,WBS,empty,empty
GCJ-5992-2022,"Encinar, Jose M.",---,---,Article,---,"An improvement to the transesterification process by the use of co-solvents to produce biodiesel",FUEL,---,---,10.1016/j.fuel.2015.10.110,0016-2361,2016,WBS,empty,empty
G-4112-2016,"Palma, P.",---,---,Article,---,"Ecotoxicological endpoints, are they useful tools to support ecological status assessment in strongly modified water bodies?","SCIENCE OF THE TOTAL ENVIRONMENT",---,---,10.1016/j.scitotenv.2015.09.014,0048-9697,2016,WBS,empty,empty
HRX-6977-2023,"Nabico Maia, Andreia Sofia",---,---,Article,---,"Occupational therapists intervention methodologies in schools with children with Special Educational Needs in Portugal","CADERNOS DE TERAPIA OCUPACIONAL DA UFSCAR",---,---,10.4322/0104-4931.ctoAO0695,2238-2860,2016,WBS,empty,empty
EVO-9807-2022,"Candeias Fernandes, Patricia Isabel",---,---,Article,---,"Comparative study of occupational performance in children with global developmental delay at 3 and 5 years old","CADERNOS DE TERAPIA OCUPACIONAL DA UFSCAR",---,---,10.4322/0104-4931.ctoAO0694,2238-2860,2016,WBS,empty,empty
CEW-8586-2022,"Candeias Baltazar, Hugo Miguel",---,---,Article,---,"Contribution of the occupational therapy intervention in Palliative Care","CADERNOS DE TERAPIA OCUPACIONAL DA UFSCAR",---,---,10.4322/0104-4931.ctoAO0692,2238-2860,2016,WBS,empty,empty
R-4887-2019,"Santos, Carla",---,---,Meeting,---,"Imbedding Linear Regressions in Models for Factor Crossing","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING 2016 (ICCMSE-2016)",---,---,10.1063/1.4968734,0094-243X,2016,WBS,empty,empty
FYY-8513-2022,"Almeida, Cesario",---,---,Article,---,"Pathfinder Associative Networks and Theory of Nuclear Concepts in the study of Cognitive Structure on the concept of Probability","AVANCES DE INVESTIGACION EN EDUCACION MATEMATICA",---,---,undefined,2254-4313,2015,WBS,empty,empty
GCQ-8579-2022,"Portugal, J.",---,---,Article,---,"QUALITY OF PROCESSING TOMATO FRUITS IN COMPETITION WITH <i>Solanum americanum</i>","PLANTA DANINHA",---,---,10.1590/S0100-83582015000400007,0100-8358,2015,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Agricultural reuse of cheese whey wastewater treated by NaOH precipitation for tomato production under several saline conditions and sludge management","AGRICULTURAL WATER MANAGEMENT",---,---,10.1016/j.agwat.2015.12.025,0378-3774,2016,WBS,empty,empty
K-9083-2017,"Alvarenga, Paula",---,---,Article,---,"Ecotoxicological assessment of the potential impact on soil porewater, surface and groundwater from the use of organic wastes as soil amendments","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY",---,---,10.1016/j.ecoenv.2015.12.019,0147-6513,2016,WBS,empty,empty
J-8041-2016,"Silva, Filomena S. G.",---,---,Review,---,"Oleanolic, Ursolic, and Betulinic Acids as Food Supplements or Pharmaceutical Agents for Type 2 Diabetes: Promise or Illusion?","JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY",---,---,10.1021/acs.jafc.5b06021,0021-8561,2016,WBS,empty,empty
AAB-3004-2019,"Morais, Maria Manuela",---,---,Article,---,"Overview of the Environmental Education in Portugal","REMEA-REVISTA ELETRONICA DO MESTRADO EM EDUCACAO AMBIENTAL",---,---,undefined,2318-4884,2015,WBS,empty,empty
DTX-0120-2022,"Guerra, Angela R.",---,---,Article,---,"Role of Isoprenoid Compounds on Angiogenic Regulation: Opportunities and Challenges","CURRENT MEDICINAL CHEMISTRY",---,---,10.2174/0929867323666160217123822,0929-8673,2016,WBS,empty,empty
EYX-2388-2022,"Garcia, Luis Filipe",---,---,Article,---,"Evaluating pictogram prediction in a location-aware augmentative and alternative communication system","ASSISTIVE TECHNOLOGY",---,---,10.1080/10400435.2015.1092181,1040-0435,2016,WBS,empty,empty
K-9083-2017,"Alvarenga, Paula",---,---,Article,---,"Quality Assessment of a Battery of Organic Wastes and Composts Using Maturity, Stability and Enzymatic Parameters","WASTE AND BIOMASS VALORIZATION",---,---,10.1007/s12649-015-9468-y,1877-2641,2016,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Sustainable treatment of different high-strength cheese whey wastewaters: an innovative approach for atmospheric CO<sub>2</sub> mitigation and fertilizer production","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",---,---,10.1007/s11356-016-6429-3,0944-1344,2016,WBS,empty,empty
DQG-0513-2022,"Santo, Adelaide Espirito",---,---,Article,---,"SCHOOL INCLUSION OF STUDENTS WITH MULTIPLE DISABILITIES","JOURNAL OF RESEARCH IN SPECIAL EDUCATIONAL NEEDS",---,---,10.1111/1471-3802.12272,1471-3802,2016,WBS,empty,empty
A-6034-2018,"Guerreiro, Olinda",---,---,Article,---,"Effects of extracts obtained from <i>Cistus</i> <i>ladanifer</i> L. on <i>in vitro</i> rumen biohydrogenation","ANIMAL FEED SCIENCE AND TECHNOLOGY",---,---,10.1016/j.anifeedsci.2016.06.024,0377-8401,2016,WBS,empty,empty
A-6034-2018,"Guerreiro, O.",---,---,Review,---,"Potential of <i>Cistus ladanifer</i> L. (rockrose) in small ruminant diets - effect of season and plant age on chemical composition, <i>in vitro</i> digestibility and antioxidant activity","GRASS AND FORAGE SCIENCE",---,---,10.1111/gfs.12188,0142-5242,2016,WBS,empty,empty
M-2410-2019,"Brito, Isabel Sofia",---,---,Meeting,---,"Controller Design and Implementation: an Approach Based on Problem Frames and Petri Net Models","PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",---,---,undefined,1935-4576,2015,WBS,empty,empty
G-4112-2016,"Palma, P.",---,---,Article,---,"Membranes technology used in water treatment: Chemical, microbiological and ecotoxicological analysis","SCIENCE OF THE TOTAL ENVIRONMENT",---,---,10.1016/j.scitotenv.2016.04.208,0048-9697,2016,WBS,empty,empty
EUG-4471-2022,"Di Lorenzo, Chiara",---,---,Article,---,"Evaluation of the Anti-Inflammatory Activity of Raisins (<i>Vitis vinifera</i> L.) in Human Gastric Epithelial Cells: A Comparative Study","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES",---,---,10.3390/ijms17071156,1422-0067,2016,WBS,empty,empty
K-9083-2017,"Alvarenga, Paula",---,---,Article,---,"Beneficial Use of Dewatered and Composted Sewage Sludge as Soil Amendments: Behaviour of Metals in Soils and Their Uptake by Plants","WASTE AND BIOMASS VALORIZATION",---,---,10.1007/s12649-016-9519-z,1877-2641,2016,WBS,empty,empty
AAD-4021-2020,"Amaral, Olga",---,---,Article,---,"Resistant starch production in wheat bread: effect of ingredients, baking conditions and storage","EUROPEAN FOOD RESEARCH AND TECHNOLOGY",---,---,10.1007/s00217-016-2674-4,1438-2377,2016,WBS,empty,empty
IPM-7325-2023,"Ventura, Nelso P. C.",---,---,Meeting,---,"An Approach Password Graphic for Access Control Web","2016 11TH IBERIAN CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES (CISTI)",---,---,undefined,2166-0727,2016,WBS,empty,empty
DTV-1835-2022,"Dias, J. M.",---,---,Article,---,"Impact of olive oil usage on physical properties of chocolate fillings","GRASAS Y ACEITES",---,---,10.3989/gya.0323161,0017-3495,2016,WBS,empty,empty
DUW-5224-2022,"Soares, Catarina",---,---,Article,---,"Substitution of sodium chloride by potassium chloride in So Joo cheese of Pico Island","DAIRY SCIENCE & TECHNOLOGY",---,---,10.1007/s13594-016-0293-2,1958-5586,2016,WBS,empty,empty
CMQ-6370-2022,"Da Cruz Murta, Luis Manuel",---,---,Article,---,"Genesis of teacher training permanent Physical Education","REVISTA COMPLUTENSE DE EDUCACION",---,---,10.5209/rev_RCED.2015.v26.n3.45723,1130-2496,2015,WBS,empty,empty
AAR-5439-2020,"Francisco, A.",---,---,Article,---,"Effect of feeding lambs with a tanniferous shrub (rockrose) and a vegetable oil blend on fatty acid composition of meat lipids",ANIMAL,---,---,10.1017/S1751731116001129,1751-7311,2016,WBS,empty,empty
F-8147-2016,"Grao-Cruces, Alberto",---,---,Article,---,"Influence of parents and friends on free time physical activity in Spanish students in years 12 to 16: gender and intensity differences","NUTRICION HOSPITALARIA",---,---,10.20960/nh.371,0212-1611,2016,WBS,empty,empty
FXG-4388-2022,"Rebeca Comin Silva, C.",---,---,Meeting,---,"A narrativa visual de ""A Trilogia da Margem"" de Suzy Lee","5TH INTERNATIONAL CONFERENCE ON ILLUSTRATION AND ANIMATION (CONFIA 2017)",---,---,undefined,undefined,2017,WBS,empty,empty
FTM-9041-2022,"Restani, Patrizia",---,---,Meeting,---,"Raisins in human health: A review","39TH WORLD CONGRESS OF VINE AND WINE",---,---,10.1051/bioconf/20160704005,2117-4458,2016,WBS,empty,empty
EUG-4471-2022,"Di Lorenzo, Chiara",---,---,Meeting,---,"Phenolic profile and antioxidant activity of different raisin (<i>Vitis vinifera</i> L.) samples","39TH WORLD CONGRESS OF VINE AND WINE",---,---,10.1051/bioconf/20160704006,2117-4458,2016,WBS,empty,empty
ABE-2267-2021,"Costa, Monica",---,---,Article,---,"Modulation of <i>in vitro</i> rumen biohydrogenation by <i>Cistus ladanifer</i> tannins compared with other tannin sources","JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE",---,---,10.1002/jsfa.7777,0022-5142,2017,WBS,empty,empty
GBZ-5151-2022,"Almeida, Adelaide",---,---,Article,---,"Nitrate removal in vertical flow constructed wetland planted with <i>Vetiveria zizanioides</i>: Effect of hydraulic load","ECOLOGICAL ENGINEERING",---,---,10.1016/j.ecoleng.2016.11.069,0925-8574,2017,WBS,empty,empty
AAI-5258-2021,"Ferro, Ana Margarida",---,---,Article,---,"Impact of novel SNPs identified in <i>Cynara cardunculus</i> genes on functionality of proteins regulating phenylpropanoid pathway and their association with biological activities","BMC GENOMICS",---,---,10.1186/s12864-017-3534-8,1471-2164,2017,WBS,empty,empty
FYY-8513-2022,"Almeida, Cesario",---,---,Article,---,"STUDY OF THE COGNITIVE STRUCTURE OF PORTUGUESE STUDENTS IN YEARS 9 (14-15 YEAR-OLDS) AND 12 (17-18 YEAR-OLDS) CONCERNING THE NOTION OF PROBABILITY: A CONTRIBUTION OF THEORIES OF NUCLEAR CONCEPTS AND THRESHOLD CONCEPTS","REVISTA LATINOAMERICANA DE INVESTIGACION EN MATEMATICA EDUCATIVA-RELIME",---,---,10.12802/relime.17.2011,1665-2436,2017,WBS,empty,empty
M-2410-2019,"Brito, Isabel Sofia",---,---,Meeting,---,"From Requirements to Code (Re2Code) - A Model-Based Approach for Controller Implementation","2016 IEEE 14TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",---,---,undefined,1935-4576,2016,WBS,empty,empty
HJY-1382-2023,"Barros, Joao Paulo",---,---,Meeting,---,"Towards a Mobile Application for an Engineering Geology Course <i>A Contribution to Improved Student Learning</i>","PROCEEDINGS OF THE 8TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION, VOL 2 (CSEDU)",---,---,10.5220/0005927204210426,undefined,2016,WBS,empty,empty
U-1916-2017,"Ramos, Patricia A. B.",---,---,Article,---,"Antiproliferative Effects of <i>Cynara cardunculus</i> L. var. <i>altilis</i> (DC) Lipophilic Extracts","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES",---,---,10.3390/ijms18010063,1422-0067,2017,WBS,empty,empty
K-9179-2013,"Alexandre, Elisabete M. C.",---,---,Article,---,"Experimental Design, Modeling, and Optimization of High-Pressure-Assisted Extraction of Bioactive Compounds from Pomegranate Peel","FOOD AND BIOPROCESS TECHNOLOGY",---,---,10.1007/s11947-017-1867-6,1935-5130,2017,WBS,empty,empty
DYR-8555-2022,"Patanita, M.",---,---,Meeting,---,"Contribution to the agro-environmental component of integrated land area of Castro Verde - Portugal","VIII CONGRESO IBERICO DE AGROINGENIERIA LIBRO DE ACTAS: RETOS DE LA NUEVA AGRICULTURA MEDITERRANEA",---,---,undefined,undefined,2016,WBS,empty,empty
DUC-8619-2022,"Costa, N.",---,---,Meeting,---,"Effect of olive grove management system in olive oil quality in Baixo Alentejo - Portugal","VIII CONGRESO IBERICO DE AGROINGENIERIA LIBRO DE ACTAS: RETOS DE LA NUEVA AGRICULTURA MEDITERRANEA",---,---,undefined,undefined,2016,WBS,empty,empty
K-9179-2013,"Alexandre, Elisabete M. C.",---,---,Article,---,"High-pressure assisted extraction of bioactive compounds from industrial fermented fig by-product","JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",---,---,10.1007/s13197-017-2697-2,0022-1155,2017,WBS,empty,empty
I-5402-2019,"Tomaz, A.",---,---,Article,---,"Influence of cover cropping on water uptake dynamics in an irrigated Mediterranean vineyard","IRRIGATION AND DRAINAGE",---,---,10.1002/ird.2115,1531-0353,2017,WBS,empty,empty
HJY-1382-2023,"Barros, Joao Paulo",---,---,Meeting,---,"Student Perspectives on the Use of a Java Library for Novices","PROCEEDINGS OF 2017 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON2017)",---,---,undefined,2165-9567,2017,WBS,empty,empty
L-9776-2014,"Conejero, Jose M.",---,---,Meeting,---,"Modeling the Impact of UAVs in Sustainability","2016 IEEE 24TH INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE WORKSHOPS (REW)",---,---,10.1109/REW.2016.33,undefined,2016,WBS,empty,empty
JBC-3374-2023,"Gaspar, Daniel",---,---,Article,---,"Expression Profiling in Pinus pinaster in Response to Infection with the Pine Wood Nematode <i>Bursaphelenchus xylophilus</i>",FORESTS,---,---,10.3390/f8080279,undefined,2017,WBS,empty,empty
KPA-6836-2024,"Barbosa, Pedro",---,---,Article,---,"Draft Genome Sequence of a Rare Pigmented <i>Mycobacterium avium</i> subsp. <i>paratuberculosis</i> Type C Strain","GENOME ANNOUNCEMENTS",---,---,10.1128/genomeA.01066-17,undefined,2017,WBS,empty,empty
GAQ-4118-2022,"Parreira, Paula",---,---,Article,---,"<i>Eucalyptus</i> spp. outer bark extracts inhibit <i>Helicobacter pylori</i> growth: <i>in vitro</i> studies","INDUSTRIAL CROPS AND PRODUCTS",---,---,10.1016/j.indcrop.2017.05.012,0926-6690,2017,WBS,empty,empty
L-2173-2015,"Santos, Sonia A. O.",---,---,Article,---,"Lipophilic Fraction of Cultivated <i>Bifurcaria bifurcata</i> R. Ross: Detailed Composition and In Vitro Prospection of Current Challenging Bioactive Properties","MARINE DRUGS",---,---,10.3390/md15110340,undefined,2017,WBS,empty,empty
DXA-8136-2022,"van Leeuwen, Katryna A.",---,---,Article,---,"Dietary Effects on Stable Carbon Isotope Composition of Fatty Acids in Polar and Neutral Fractions of Intramuscular Fat of Lambs","JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY",---,---,10.1021/acs.jafc.7b02999,0021-8561,2017,WBS,empty,empty
I-5402-2019,"Tomaz, A.",---,---,Article,---,"Water Use and Productivity of Maize-based Cropping Systems in the Alqueva Region (Portugal)","CEREAL RESEARCH COMMUNICATIONS",---,---,10.1556/0806.45.2017.036,0133-3720,2017,WBS,empty,empty
AAN-4315-2020,"Goncalves Dos Santos, Maria Teresa P.",---,---,Article,---,"Yeast community in traditional Portuguese Serpa cheese by culture-dependent and -independent DNA approaches","INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY",---,---,10.1016/j.ijfoodmicro.2017.09.013,0168-1605,2017,WBS,empty,empty
M-2410-2019,"Brito, Isabel Sofia",---,---,Meeting,---,"A concern-oriented sustainability approach","2018 12TH INTERNATIONAL CONFERENCE ON RESEARCH CHALLENGES IN INFORMATION SCIENCE (RCIS)",---,---,undefined,2151-1357,2018,WBS,empty,empty
CQU-2001-2022,"Fernandes, Flavia",---,---,Meeting,---,"Management of slaughterhouse wastewaters - Conventional and innovative treatment processes","IX CONGRESO IBERICO DE AGROINGENIERIA - LIBROS DE ACTAS",---,---,undefined,undefined,2018,WBS,empty,empty
GFL-9147-2022,"Luz, Silvana",---,---,Meeting,---,"Reduction of the contamination level of cheese whey wastewater by basic precipitation","IX CONGRESO IBERICO DE AGROINGENIERIA - LIBROS DE ACTAS",---,---,undefined,undefined,2018,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Meeting,---,"HYDROREUSE - Treatment and reuse of agro-industrial wastewaters using an innovative hydroponic system with tomato plants","IX CONGRESO IBERICO DE AGROINGENIERIA - LIBROS DE ACTAS",---,---,undefined,undefined,2018,WBS,empty,empty
JGL-8045-2023,"Afonso, Alexandra",---,---,Meeting,---,"Treatment by acid chemical precipitation of olive mill wastewater","IX CONGRESO IBERICO DE AGROINGENIERIA - LIBROS DE ACTAS",---,---,undefined,undefined,2018,WBS,empty,empty
GBH-1051-2022,"Marum, Liliana",---,---,Article,---,"Cryopreservation of Hybrid <i>Pinus elliottii</i> x <i>P. caribaea</i>","STEP WISE PROTOCOLS FOR SOMATIC EMBRYOGENESIS OF IMPORTANT WOODY PLANTS, VOL I, 2ND EDITION",---,---,10.1007/978-3-319-89483-6_21,0924-5480,2018,WBS,empty,empty
DTT-2997-2022,"Dias, Cristina",---,---,Meeting,---,"Degree-one Models and Cross Product Matrices","ICOMS 2018: 2018 INTERNATIONAL CONFERENCE ON MATHEMATICS AND STATISTICS",---,---,10.1145/3274250.3274258,undefined,2018,WBS,empty,empty
LLL-1540-2024,"Matos, Sara",---,---,Meeting,---,"Children's imagination as the basis of the tale's illustration process: The Passionate Elephant","6TH INTERNATIONAL CONFERENCE ON ILLUSTRATION AND ANIMATION (CONFIA 2018)",---,---,undefined,undefined,2018,WBS,empty,empty
B-3942-2013,"Fernandes, Joao M.",---,---,Meeting,---,"Bibliometric analysis of 50 years of IEEE Industrial Electronics Society publications","IECON 2018 - 44TH ANNUAL CONFERENCE OF THE IEEE INDUSTRIAL ELECTRONICS SOCIETY",---,---,undefined,1553-572X,2018,WBS,empty,empty
D-3783-2009,"Gomes, Luis",---,---,Meeting,---,"Refining IOPT Petri Nets class for embedded system controller modeling","IECON 2018 - 44TH ANNUAL CONFERENCE OF THE IEEE INDUSTRIAL ELECTRONICS SOCIETY",---,---,undefined,1553-572X,2018,WBS,empty,empty
DKP-7552-2022,"Nunes, Sandra",---,---,Article,---,"Somatic embryogenesis of hybrid <i>Pinus elliottii</i> var. <i>elliottii</i> x <i>P-caribaea</i> var. <i>hondurensis</i> and ploidy assessment of somatic plants","PLANT CELL TISSUE AND ORGAN CULTURE",---,---,10.1007/s11240-017-1311-7,0167-6857,2018,WBS,empty,empty
JBS-0122-2023,"Usie, Ana",---,---,Article,---,"Comprehensive Analysis of the Cork Oak (<i>Quercus suber</i>) Transcriptome Involved in the Regulation of Bud Sprouting",FORESTS,---,---,10.3390/f8120486,1999-4907,2017,WBS,empty,empty
R-8259-2018,"Perez-Palacios, Trinidad",---,---,Article,---,"Taste compounds and consumer acceptance of chicken soups as affected by cooking conditions","INTERNATIONAL JOURNAL OF FOOD PROPERTIES",---,---,10.1080/10942912.2017.1291678,1094-2912,2017,WBS,empty,empty
H-7371-2012,"Bonito, Jorge",---,---,Article,---,"Confidentiality and professional secrecy in solicitor activity: an ethical perspective","REVISTA BRASILEIRA DE DIREITO",---,---,10.18256/2238-0604.2017.v13i3.1774,1807-1228,2017,WBS,empty,empty
IBB-9891-2023,"Calazans, Angelica",---,---,Meeting,---,"Software Requirements Analyst Profile: a descriptive study of Brazil and Mexico","2017 IEEE 25TH INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE (RE)",---,---,10.1109/RE.2017.22,2332-6441,2017,WBS,empty,empty
AAR-5439-2020,"Francisco, A.",---,---,Article,---,"Effects of dietary inclusion of citrus pulp and rockrose soft stems and leaves on lamb meat quality and fatty acid composition",ANIMAL,---,---,10.1017/S1751731117002269,1751-7311,2018,WBS,empty,empty
DKP-7552-2022,"Nunes, Sandra",---,---,Article,---,"Efficient protocol for <i>in vitro</i> mass micropropagation of slash pine","IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT",---,---,10.1007/s11627-018-9891-4,1054-5476,2018,WBS,empty,empty
I-5402-2019,"Tomaz, A.",---,---,Article,---,"Efficient use of water and nutrients in irrigated cropping systems in the Alqueva region","SPANISH JOURNAL OF SOIL SCIENCE",---,---,10.3232/SJSS.2018.V8.N1.02,2253-6574,2018,WBS,empty,empty
F-8022-2014,"Ramos, Antonio Marcos",---,---,Article,---,"Data Descriptor: The draft genome sequence of cork oak","SCIENTIFIC DATA",---,---,10.1038/sdata.2018.69,undefined,2018,WBS,empty,empty
G-4112-2016,"Palma, P.",---,---,Article,---,"Ecological and ecotoxicological responses in the assessment of the ecological status of freshwater systems: A case-study of the temporary stream Brejo of Cagarrao (South of Portugal)","SCIENCE OF THE TOTAL ENVIRONMENT",---,---,10.1016/j.scitotenv.2018.03.281,0048-9697,2018,WBS,empty,empty
FNB-0464-2022,"Meireles, Brigida",---,---,Article,---,"Characterization of the cork formation and production transcriptome in <i>Quercus cerris</i> x <i>suber</i> hybrids","PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS",---,---,10.1007/s12298-018-0526-3,0971-5894,2018,WBS,empty,empty
CJB-1994-2022,"Machado Caixeirinho, Joana Rita",---,---,Article,---,"Occupational participation and institutionalized elderly people","JOURNAL OF OCCUPATIONAL SCIENCE",---,---,10.1080/14427591.2018.1465453,1442-7591,2018,WBS,empty,empty
EPH-2589-2022,"Capote, Tiago",---,---,Article,---,"ChIP-Seq reveals that QsMYB1 directly targets genes involved in lignin and suberin biosynthesis pathways in cork oak (<i>Quercus suber</i>)","BMC PLANT BIOLOGY",---,---,10.1186/s12870-018-1403-5,1471-2229,2018,WBS,empty,empty
DTX-0120-2022,"Guerra, Angela R.",---,---,Review,---,"Targeting Tumor Metabolism with Plant-Derived Natural Products: Emerging Trends in Cancer Therapy","JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY",---,---,10.1021/acs.jafc.8b04104,0021-8561,2018,WBS,empty,empty
